"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000106018.14",50.1452566371874,-0.434623384725736,1.52325413444008,-0.285325590063471,0.775394709297288,0.908798779650139
"ENSG00000106025.9",12.105840473581,-1.29384060623364,2.39702715715695,-0.539768855922446,0.589356447656432,0.815318713923396
"ENSG00000106028.11",59.9425878661109,-0.661096593883774,1.39897881267752,-0.472556544740298,0.636529591415346,0.839956378557138
"ENSG00000106031.9",23.6797259258164,-3.11200238178675,2.69913410432118,-1.15296323246947,0.248925476134839,0.568401206186396
"ENSG00000106034.18",177.086474246931,-5.97091434419128,1.33122156453221,-4.48528967924993,7.28149404244853e-06,0.00106158581989636
"ENSG00000106038.13",20.0764480091881,-4.81805930811918,2.43247361785831,-1.98072417836181,0.0476222137703633,0.238292564912493
"ENSG00000106049.9",88.8386756215989,-0.796456865660668,1.69691813796697,-0.469354913381313,0.638815969962174,0.841269806354314
"ENSG00000106052.14",220.098831517467,-2.92845899699778,1.17656586008735,-2.48898858647859,0.0128107078312753,0.127121123312126
"ENSG00000106066.15",38.3974092114197,-1.88319293212271,1.71415950111661,-1.09861009485757,0.271938172596093,0.592214659911956
"ENSG00000106069.26",120.097265479642,0.0302086206641339,1.34108343888035,0.0225255340483173,0.982028743940134,0.993726375049148
"ENSG00000106070.20",203.841342694928,-0.913318994715944,1.13411546837275,-0.805313938647172,0.420638540305914,0.711373450023913
"ENSG00000106077.19",611.930812438743,1.58101559873367,1.09515411299122,1.44364667947546,0.148838387196425,0.444245824046728
"ENSG00000106078.19",125.0053341244,-0.600185446055421,1.62525928294926,-0.369285967077389,0.711914584168663,0.878788401312275
"ENSG00000106080.11",800.110550216216,1.40201573162415,1.0604392856757,1.32210844181503,0.186132043123202,0.495541594790566
"ENSG00000106086.21",133.593246281617,-0.745146075804967,1.23901961695173,-0.601399740254472,0.547573771640775,0.790180359069448
"ENSG00000106089.12",112.835585786597,1.13025272326517,1.21657140130235,0.929047585744017,0.352864425917715,0.661375157105728
"ENSG00000106100.11",175.718280965671,-0.436718698690467,1.16567862566965,-0.374647599324028,0.707922567940008,0.876543831591231
"ENSG00000106105.15",1221.45171309793,0.561404655226344,1.07798519373109,0.520790692201649,0.602512587806721,0.821952767627516
"ENSG00000106113.19",31.8777366807732,-3.39093321146957,1.80071295941195,-1.88310590743842,0.0596860168132619,0.266547850297303
"ENSG00000106123.13",31.2945351741884,-2.3864917970332,1.84378335874107,-1.29434501386469,0.195546274523866,0.507141289142151
"ENSG00000106125.14",72.1217836519112,-1.35650482583523,1.3271071834328,-1.02215167152241,0.306709120380844,0.623985666114645
"ENSG00000106128.19",4.71861260981564,-5.79312540798984,4.79670240869894,-1.20773083555983,0.227150813084386,NA
"ENSG00000106133.19",51.7887500369029,2.2929727835706,1.84203722782791,1.24480262881246,0.213204309608145,0.528839324696135
"ENSG00000106144.20",254.04263915709,0.672926574651156,1.10703562479426,0.607863522708422,0.543277994397833,0.787224213855899
"ENSG00000106153.13",263.474824064463,1.02077004438839,1.16988035302077,0.872542257635692,0.382912625506838,0.684628459476587
"ENSG00000106178.7",352.805434386436,1.66667636888402,1.15218805127659,1.44653155102363,0.14802816915114,0.442939357423676
"ENSG00000106211.10",831.057882082536,1.05067902268918,1.37417279036278,0.764590181131301,0.444515617819106,0.727479809876882
"ENSG00000106236.4",31.3100444214763,-3.06326342075934,2.55084096898365,-1.20088373128955,0.229796305824917,0.547145867854343
"ENSG00000106244.13",346.677275794797,-0.16726422401189,1.11347786471481,-0.150217825888016,0.88059276244732,0.955470309916673
"ENSG00000106245.11",159.567896561577,-0.622199480990371,1.18772699517155,-0.523857320343641,0.600377781730882,0.821098652650076
"ENSG00000106246.18",420.401069753684,1.53787849165353,1.07282143268668,1.43348971673898,0.151717935573572,0.448387655220008
"ENSG00000106258.16",3403.28577432636,-3.57887001197984,1.28702159053804,-2.7807381308061,0.00542354666417638,0.0832643700299072
"ENSG00000106261.17",1879.9668075434,1.42973779218021,0.973658911786529,1.46841750727351,0.141990848899924,0.433427695152239
"ENSG00000106263.19",693.123367033643,-0.414111547529372,1.15611202571965,-0.358193270476187,0.720198682980336,0.881845323036259
"ENSG00000106266.11",200.918321039502,-0.641069360170882,1.19354241983526,-0.537114851987722,0.591188282373758,0.815688701092183
"ENSG00000106268.16",17.5434964413684,-0.93907629431002,2.05260222533878,-0.457505250027207,0.64730792960288,0.845631871364997
"ENSG00000106278.12",28.830151145989,-3.82973649425656,2.01858833943081,-1.89723502283603,0.0577969264128006,0.261116143194859
"ENSG00000106290.16",446.065641767118,2.18615098233396,1.04761428393952,2.08678997208115,0.0369071240006946,0.211457291773024
"ENSG00000106299.8",178.298688182587,-0.490670454284021,1.2345917709879,-0.397435383755551,0.691046427089678,0.867589661630649
"ENSG00000106302.10",10.7644327350036,0.18649061835004,2.92076860640395,0.0638498434765249,0.949089789840402,0.981883121552683
"ENSG00000106304.16",4.71861260981564,-5.79312540798984,4.79670240869894,-1.20773083555983,0.227150813084386,NA
"ENSG00000106305.10",41.3482498907493,0.484273184202402,1.69324118759842,0.28600366430329,0.774875315025654,0.908755457008524
"ENSG00000106327.13",49.3261203301655,-0.322349556069973,1.62870186608298,-0.197918086043103,0.843109153461325,0.93960804834069
"ENSG00000106328.10",18.5664625490462,-6.28903806976056,2.67315756593274,-2.35266268996236,0.018639533919047,0.15389191395241
"ENSG00000106330.12",72.017166162313,2.19439089638685,1.3493982676868,1.62619958016441,0.103907205468591,0.366140747792244
"ENSG00000106331.19",14.1558378294469,-7.37951775852338,3.45109388556856,-2.13831266352454,0.032491375450564,0.198359151832323
"ENSG00000106333.13",383.971611572095,1.37280939432521,1.17404225988466,1.16930151599491,0.242282172589489,0.560270133856588
"ENSG00000106336.13",51.6829305995617,0.684901956333017,1.56718067664908,0.437028076301618,0.662090986579044,0.855170050743021
"ENSG00000106341.11",7.82826600487953,-6.52438848916712,3.63811130860134,-1.79334493525307,0.0729177864857742,NA
"ENSG00000106344.8",1092.17696786372,0.480113853867726,1.00355072691088,0.478415132382601,0.632354765305525,0.837875992031852
"ENSG00000106346.12",137.640305088262,-0.701680874072772,1.16573572687355,-0.601921051141366,0.547226690842834,0.79009579275876
"ENSG00000106348.19",341.532277738045,-0.102423473581834,1.16279786936693,-0.0880836440108007,0.929810196034453,0.97427276993174
"ENSG00000106351.13",84.752549940968,0.91880399808247,1.30062119914794,0.706434739557063,0.479917823439979,0.750141406234873
"ENSG00000106355.10",41.0478275205261,-1.46748907697531,1.72838513732118,-0.849052126917592,0.395852287300564,0.693615298483612
"ENSG00000106366.9",396.139702292387,-3.41731435804738,1.34624518122255,-2.53840415231352,0.0111359301610659,0.118825048268598
"ENSG00000106367.15",126.589390473656,3.81792908503068,1.22973408940235,3.10467857883503,0.001904859001904,0.0464905618875711
"ENSG00000106384.12",292.09065348292,1.79621207668688,1.26980637266231,1.41455588454868,0.157198751142094,0.456821209812345
"ENSG00000106392.11",69.3849112526426,-1.8416901626634,1.35188180123248,-1.36231596651746,0.173098190895303,0.478659178879295
"ENSG00000106397.12",312.925254269395,0.926719094663105,1.05315939210325,0.87994191725563,0.37889077540322,0.682048664866834
"ENSG00000106399.11",12.1469024141868,-0.772211395554865,2.45518881210892,-0.31452220364737,0.753124455405593,0.899186611830994
"ENSG00000106400.12",321.119622319982,1.66266358423604,1.04807013835254,1.58640488207171,0.1126474936658,0.382070140917663
"ENSG00000106404.14",75.7570304431929,0.473567542256839,1.32225479731466,0.358151502432509,0.720229938514693,0.881845323036259
"ENSG00000106410.15",0,NA,NA,NA,NA,NA
"ENSG00000106415.13",83.9514375216049,-1.28797969437037,1.29751332198048,-0.992652385568142,0.320879386299776,0.634825366235871
"ENSG00000106436.8",7.79322137958137,6.42143890601635,3.59214965057621,1.78763123217495,0.073835523136339,NA
"ENSG00000106443.17",240.009265033436,-1.50247306727644,1.11297915335322,-1.34995616292519,0.177030044762724,0.483178050632491
"ENSG00000106459.15",94.6378252580238,-2.51768141422373,1.35561982471626,-1.85721790749902,0.0632801582590956,0.273137973009483
"ENSG00000106460.20",460.610095334862,-0.936125360568382,1.13711545139891,-0.823245660250888,0.410368308055632,0.703941367567855
"ENSG00000106462.12",95.9840269604915,-1.90539579396485,1.25881156897642,-1.51364655435618,0.130115506947221,0.413660944227223
"ENSG00000106477.20",664.866109755258,1.43165521580386,1.09307976215947,1.30974450846616,0.190282281185912,0.501448842507868
"ENSG00000106479.11",189.15810559543,0.306077529270166,1.24023365628042,0.246790213860283,0.805070584493714,0.923699245479134
"ENSG00000106483.12",207.974621602085,1.65313059385148,1.15110459666232,1.43612543868282,0.150966650653646,0.446864115233257
"ENSG00000106484.16",300.216539043266,-4.94695344410135,1.38756473545849,-3.56520551271197,0.000363571187434727,0.0168891292045352
"ENSG00000106511.6",42.8215617149732,-4.32396704032437,1.70864868676273,-2.5306355097002,0.0113856095452733,0.120254313356239
"ENSG00000106524.9",28.5685359253902,-3.08020904984308,1.77265654583715,-1.73762314932159,0.0822772380888347,0.319091568139489
"ENSG00000106526.12",184.225513878812,0.827481971803799,1.23984226479349,0.667409069121888,0.504510874529082,0.764956782657072
"ENSG00000106536.21",714.439620346723,-2.42964168669,1.38442998100811,-1.75497621405223,0.0792633764111686,0.312545889051726
"ENSG00000106537.8",55.568122584843,1.41940284858494,1.45249674959409,0.977215851933298,0.32846230179078,0.641614899772721
"ENSG00000106538.10",311.332623343619,-0.819200251519687,1.26429998031612,-0.647947689847198,0.517018784208028,0.773040155971501
"ENSG00000106540.4",0.71700100407418,2.97602804805071,4.85434889745523,0.613064308091002,0.539833819069415,NA
"ENSG00000106541.12",24.5397892703663,1.21828163896194,2.38307112574659,0.511223364590207,0.609194659961737,0.825908475635238
"ENSG00000106546.14",983.124545982189,0.355907039319881,1.1888107531768,0.299380736899299,0.764649558274117,0.90362907332394
"ENSG00000106554.13",73.2843131866144,-1.40198120467264,1.61019704278643,-0.87068921841176,0.383923866952791,0.684667774958193
"ENSG00000106560.11",495.981593804879,1.9048515449907,1.13822274185234,1.67353144068335,0.0942227224339057,0.347297405346133
"ENSG00000106565.19",212.455053633106,0.249609270157157,1.47974753212356,0.168683687411829,0.866045450462086,0.949011302851787
"ENSG00000106571.15",184.872253924578,-1.84097258091519,1.13157713074134,-1.62690861356405,0.103756508317593,0.366064240905311
"ENSG00000106588.12",344.394963209299,0.944851895625155,1.07416589937493,0.879614495465718,0.379068183554477,0.682157167006077
"ENSG00000106591.4",78.1332668478214,-3.5988152885618,1.45729294785814,-2.46952082891169,0.0135294141980413,0.130015393076837
"ENSG00000106603.20",1052.58567967569,1.51370656021526,1.08150119615454,1.39963466115202,0.161622748967784,0.462281080995379
"ENSG00000106605.11",115.216805138892,0.766410753133689,1.74942138652946,0.438093851507162,0.661318251311076,0.854743918241873
"ENSG00000106608.17",370.461844515694,0.152328845551848,1.07728207143881,0.141401077387651,0.887553103190246,0.958015488624907
"ENSG00000106609.16",214.85830232254,0.334823773148329,1.19330821728335,0.280584486303612,0.779029116358225,0.910366681118854
"ENSG00000106610.17",5.7667734977055,0.334088306744101,3.60157272272488,0.0927617828278464,0.926092812939816,NA
"ENSG00000106615.10",217.51560718706,-3.14669538801283,1.26563071009855,-2.48626662019588,0.0129091209877158,0.127829973918588
"ENSG00000106617.16",892.542261989138,0.543764426072673,1.01193886000504,0.537349090507272,0.591026502038355,0.815688701092183
"ENSG00000106624.11",3867.53844504813,1.93606126579335,1.36780888471618,1.41544720715503,0.156937416842968,0.456271646176527
"ENSG00000106628.13",571.395175018829,0.306760621977646,1.06534589898374,0.287944621808066,0.773389129430345,0.908266687833045
"ENSG00000106631.8",10.2129921679434,-6.9082418316084,3.3198503578782,-2.08088952419639,0.0374440192385337,NA
"ENSG00000106633.18",52.3216115697839,-2.1460638862035,1.75274919376854,-1.22439872962617,0.220801848321615,0.536737476019667
"ENSG00000106635.8",200.568245108714,-0.49260081537343,1.22514991892801,-0.402073907660581,0.687629634753875,0.8663853291823
"ENSG00000106636.9",290.242687520474,0.57194603503327,1.10618163818948,0.517045316327425,0.605124525224328,0.823562051312415
"ENSG00000106638.18",362.755148403408,1.36461567309267,1.12901682838538,1.20867611428274,0.226787301678312,0.544610577297035
"ENSG00000106648.15",62.8934416716246,-0.45486714284816,1.95645152620529,-0.232495994281246,0.816152798089866,0.929383632403951
"ENSG00000106665.16",214.872638179722,-0.614007745547096,1.11633579182369,-0.550020656906495,0.582305205338886,0.810846415163317
"ENSG00000106682.16",688.213763060574,-0.236459919319308,1.15647591352166,-0.204465926660978,0.837989416104893,0.937559454688561
"ENSG00000106683.15",516.704763611774,2.32166403682199,1.0177768437904,2.28111304652565,0.0225417583178445,0.169335689812964
"ENSG00000106686.18",207.620723719799,1.48140680013031,1.16325440246337,1.2735019931953,0.202839965725276,0.516168887002035
"ENSG00000106688.12",43.7447779531489,0.443618208782532,1.5212624839022,0.291611877290633,0.770583393202147,0.906620733747445
"ENSG00000106689.11",4.32643891720532,-1.81349780323512,4.59544907028976,-0.394629072261869,0.69311665477317,NA
"ENSG00000106692.15",132.343629851689,-1.02345073534098,1.2109801055919,-0.845142484682471,0.398031290260986,0.695526058003986
"ENSG00000106701.13",45.4374304036745,-4.23285555705684,1.58365584683474,-2.67283801939486,0.00752125578957165,0.097566664269276
"ENSG00000106714.18",321.427118757045,-1.325543164032,1.08349525164121,-1.22339545284038,0.221180369994468,0.537302172840957
"ENSG00000106723.17",127.709809988489,-1.37674704417745,1.26626043526693,-1.08725425341686,0.276924459870705,0.597580472267958
"ENSG00000106733.21",28.4260097840709,-1.9042378162537,1.7831781739879,-1.06788981832088,0.285570215830794,0.607029833714555
"ENSG00000106771.13",208.041663456,-0.940042331596136,1.18169672525728,-0.795502188932165,0.426321438168153,0.715846561410035
"ENSG00000106772.19",61.8519931499685,-4.68757736718694,1.60157349921083,-2.92685747453784,0.00342405754840313,0.065531830128337
"ENSG00000106780.9",302.614809455934,0.662885902859921,1.11546366013273,0.594269384608232,0.552331951999113,0.793245756980986
"ENSG00000106785.15",210.496736851921,1.98883460509723,1.10559947266653,1.79887441543408,0.0720385485145341,0.295778161249547
"ENSG00000106789.13",379.821733231197,1.49596916805134,1.13884339405403,1.3135863770751,0.188985435606128,0.499822788568353
"ENSG00000106799.15",122.349696852209,-0.746140999851301,1.23263298189848,-0.605322923212802,0.544964453092345,0.788330873150225
"ENSG00000106803.10",35.9872484814237,0.155019836450858,1.67886184888103,0.0923362673076282,0.926430874294401,0.97315548193215
"ENSG00000106804.10",526.639612276629,0.355024235613317,1.11337612412107,0.318871788178126,0.749823738216495,0.897808409275206
"ENSG00000106809.11",49.3381329774943,-5.69761681280079,1.75765905231195,-3.24159387186405,0.0011886328037556,0.0354774134324094
"ENSG00000106819.13",2.05116601224474,4.49589088850198,4.8091266942722,0.934866385170662,0.349857162484242,NA
"ENSG00000106829.21",101.776445398531,-3.15744436624723,1.26915886187049,-2.48782438598253,0.0128527181545844,0.127459894468803
"ENSG00000106852.16",75.0600097582002,-3.53103563227775,1.36682753348674,-2.58338052590305,0.00978373466563966,0.11111660732597
"ENSG00000106853.20",314.294307982913,-0.293736775918883,1.05856665782796,-0.277485384360767,0.78140742695995,0.911441624910575
"ENSG00000106868.17",71.0766452859059,-3.16461353021868,1.48015889180203,-2.13802284859155,0.0325148888521892,0.198359151832323
"ENSG00000106927.12",5.00052643289326,-2.07726009404719,4.34940185968463,-0.477596727334322,0.632937260639129,NA
"ENSG00000106948.17",1001.33060886894,-1.1115197398986,1.0978858304111,-1.01241833085904,0.311338077376732,0.627209883133631
"ENSG00000106952.8",47.9412136919163,-9.14435413369793,2.21630353390702,-4.12594845146402,3.69209967734761e-05,0.00343021397964555
"ENSG00000106976.22",987.560289591858,0.664350265159513,1.04595193477042,0.635163283392494,0.525321927073427,0.777290971562279
"ENSG00000106991.15",755.027875099452,-0.29579767631509,1.21856030205483,-0.242743568632831,0.808204053781412,0.925776104878466
"ENSG00000106992.19",175.367779179761,-0.377774261430812,1.12169579379495,-0.336788515674749,0.736276331012516,0.891215053115354
"ENSG00000106993.12",100.381269501174,-3.17151392109424,1.32269840331563,-2.39776045177354,0.0164956490813752,0.144343067440797
"ENSG00000107014.9",0,NA,NA,NA,NA,NA
"ENSG00000107018.8",7.9910067651028,-5.03514844664235,3.81595258578932,-1.31949974048245,0.187002096826464,NA
"ENSG00000107020.10",7.46956211837893,-0.54846820670723,2.89183023087371,-0.189661274320907,0.849574568554079,NA
"ENSG00000107021.16",224.766721280578,1.71888982898297,1.08970597639468,1.57738864080563,0.114706127530756,0.386564375546403
"ENSG00000107036.12",101.747272127195,-0.823978934059797,1.28437525233426,-0.641540649870259,0.521171479153242,0.775273765355262
"ENSG00000107077.21",163.060731103571,-1.91194752044097,1.17991405491044,-1.62041253130602,0.105143689778854,0.368092292848019
"ENSG00000107099.18",726.745583574609,-0.997117714782439,1.1029999528594,-0.904005219762271,0.365992633596567,0.671571147696363
"ENSG00000107104.21",2000.58377013156,-0.771433978070908,1.01811310406177,-0.757709506923415,0.448624906394447,0.730813760895704
"ENSG00000107105.15",27.996760170533,0.695391080117627,1.84074264861854,0.377777458809635,0.705595920244659,0.875275543667804
"ENSG00000107130.10",66.1872236043953,0.162952157205554,1.38456149947324,0.117692249327711,0.906311508238447,0.965631480745142
"ENSG00000107140.17",238.109098635404,0.394723834497571,1.17556981169777,0.335772346797088,0.737042544762259,0.891479000368019
"ENSG00000107147.14",91.9233046151222,-1.51302975918292,1.52534894415566,-0.99192369390628,0.321234749921656,0.635196892568091
"ENSG00000107159.14",31.1239989532853,2.0630187218401,2.13199506921407,0.967647041791988,0.333220674995211,0.645088606065666
"ENSG00000107164.17",175.32746310732,-2.72350187069017,1.24011991651679,-2.19616009259804,0.028080486655471,0.18713412924794
"ENSG00000107165.13",5.99501820642889,-2.42306390671794,3.69964297681406,-0.65494533442915,0.512502950611934,NA
"ENSG00000107175.12",80.6311673367859,1.30345034976953,1.36901466965938,0.95210838762877,0.341042015650144,0.651445807691178
"ENSG00000107185.10",272.658782509838,-0.167683989889034,1.13525555781329,-0.147705940512659,0.88257484321506,0.955755773839496
"ENSG00000107186.17",199.876557764409,-3.42709933075839,1.3308160132623,-2.57518642442343,0.0100186071345835,0.112568175983893
"ENSG00000107187.17",21.4149885521704,-7.97671305744744,2.89155379401483,-2.75862516338388,0.00580450721299107,0.0861453322489161
"ENSG00000107201.12",564.323494138468,0.314620471341464,1.00719754708903,0.31237215802478,0.754757707158178,0.89956752759206
"ENSG00000107223.13",241.418162204958,-1.10642402999753,1.38584697326064,-0.7983738835135,0.424653554251519,0.714172350124261
"ENSG00000107242.20",36.1148755871255,0.854659451885638,1.70185996831653,0.502191406929361,0.615532886939364,0.829920666298767
"ENSG00000107249.24",183.102232199103,-1.75531934315293,1.14886985734065,-1.52786613029962,0.126545779016873,0.40822625045121
"ENSG00000107262.26",514.257730808679,0.673736531263287,1.03685711018642,0.649787250957033,0.515829655233956,0.771932053347743
"ENSG00000107263.19",618.699659016213,-0.705666859218342,1.19589094411812,-0.590076262964527,0.555139521952551,0.795220267520724
"ENSG00000107281.10",796.055645420166,3.0936707709558,1.32037599875574,2.34302257377531,0.0191282257302865,0.155750799119444
"ENSG00000107282.9",54.0837658984488,-1.45946146096976,1.49859793853013,-0.973884604700074,0.330113838642048,0.64205999608783
"ENSG00000107290.14",423.467099895948,-3.54508098457265,1.30835696397205,-2.70956709995268,0.00673710762670687,0.0921937912266969
"ENSG00000107295.10",1.01113127353192,-3.55392918270933,4.8407431077551,-0.734170168422233,0.462845032406599,NA
"ENSG00000107317.13",170.380501034154,-4.96729664699513,1.3377301252162,-3.71322776796428,0.000204632565155083,0.0114745591934446
"ENSG00000107331.18",472.455519761128,0.681730687370965,1.13713658596143,0.599515217245931,0.548829365561004,0.791204302538808
"ENSG00000107338.10",381.302480080494,0.0839162926067812,1.18780730371127,0.0706480692150886,0.943677852260061,0.979631578164975
"ENSG00000107341.5",392.395012990228,0.403988970334515,1.19149328308066,0.339061055627592,0.734563735601116,0.890563966023665
"ENSG00000107362.14",83.9102162478937,-0.132362232551947,1.28623422460013,-0.102906787908786,0.918036950333522,0.969766710493326
"ENSG00000107371.14",149.988523153884,0.728396479524272,1.21555228152978,0.599230893308498,0.549018924277936,0.79123683916354
"ENSG00000107372.13",744.59522717165,-0.129616750170839,1.21499270282592,-0.106681093531975,0.915041982174253,0.968645723997299
"ENSG00000107404.21",219.144858278653,1.01691503679783,1.1875536492665,0.856310817979414,0.391825879074525,0.690046077504133
"ENSG00000107438.9",459.834633604685,-0.306903316765588,1.38089922880912,-0.222248887075025,0.824120139216985,0.932399056744241
"ENSG00000107443.16",36.204451720453,-2.73933742170427,1.73381498224061,-1.5799479470204,0.114118787597779,0.385417361875991
"ENSG00000107447.8",0.181231808000007,-1.42759281548506,4.97566289201528,-0.286915099850513,0.774177328353852,NA
"ENSG00000107485.18",215.84662242273,1.71846676435721,1.15127872082054,1.49265919127943,0.135526420705125,0.423377658088716
"ENSG00000107518.18",24.3696841276242,-5.07917242497671,2.19832447657687,-2.31047439952348,0.0208619042661079,0.16231349407042
"ENSG00000107521.21",1145.55471622475,0.956040684769333,1.04817965943044,0.912096200463221,0.361718078310589,0.668347051025288
"ENSG00000107537.14",50.6708902734652,-3.65331219528005,1.55353140116654,-2.35161786400764,0.0186919667275693,0.153977800664947
"ENSG00000107551.21",226.357779752075,-1.16392017889787,1.10083196612223,-1.05730957559115,0.290370324514402,0.61065380079544
"ENSG00000107554.17",312.568437842338,-2.97062336055107,1.24682798745832,-2.38254465766905,0.0171934464412792,0.147410502069526
"ENSG00000107560.12",87.204590045507,-1.49839491592122,1.27012632407279,-1.17972117223464,0.238111130272855,0.55577743928829
"ENSG00000107562.18",471.589591906108,-1.28229393242917,1.27359251785082,-1.00683218098127,0.314015427089117,0.629218238462507
"ENSG00000107566.14",57.6287903793352,-1.51690175403508,1.47158683132817,-1.03079323743744,0.302637790203635,0.621642358050233
"ENSG00000107581.14",1682.39871595083,-2.53944818772893,1.41688640686655,-1.79227366105158,0.0730891402515093,0.2973455176932
"ENSG00000107593.17",10.3503130700106,-5.42118764820707,3.53503083365108,-1.53356163024126,0.125137533873391,NA
"ENSG00000107611.16",74.5477877183908,-2.32682758709831,1.36760725138869,-1.7013858216499,0.0888705619206146,0.33526348727735
"ENSG00000107614.22",189.523431186382,-1.13934202617422,1.14329553352973,-0.996542007521619,0.318986867164126,0.633668836496513
"ENSG00000107625.14",43.3438031270932,-1.90295058701468,1.61052541749492,-1.18157128496277,0.23737585290789,0.555224551420861
"ENSG00000107643.17",153.503847162852,-0.18444728856265,1.17014803834754,-0.157627310834211,0.874750481671136,0.953317571106494
"ENSG00000107651.15",139.041058607004,-0.529842628772493,1.22508124292771,-0.432495911459938,0.66538102312513,0.856141651818777
"ENSG00000107669.19",2963.36187907506,1.19954470621003,1.11275728950931,1.07799312349505,0.281036824916284,0.601420219218627
"ENSG00000107672.15",104.278158729441,0.316858481426466,1.2261456265268,0.258418310656953,0.796084086540475,0.918890480645653
"ENSG00000107679.15",319.002105534007,0.0964425668335759,1.0551725052401,0.0913998103197642,0.927174912462759,0.973166017850777
"ENSG00000107719.10",423.858072037664,-1.31557316418499,1.16963047999227,-1.12477674503976,0.260683651178669,0.58112646915894
"ENSG00000107731.12",490.186538488115,2.37959428678556,1.04462571403428,2.27793960536899,0.022730176165284,0.170345997967825
"ENSG00000107736.22",271.617940209481,-4.41237512943389,1.0931343336929,-4.03644364048811,5.42675545128108e-05,0.00457125760302801
"ENSG00000107738.20",249.900521436789,-1.69424114172571,1.13088713756918,-1.49815227836745,0.134093691078842,0.4211230699283
"ENSG00000107742.14",272.968942686196,-1.43674477712505,1.18902915604526,-1.20833435397303,0.226918679307481,0.544610577297035
"ENSG00000107745.20",150.580400874354,0.00779798012411156,1.21721939791538,0.00640638831213702,0.994888476639625,0.998312224573846
"ENSG00000107758.16",76.4682968245506,-1.54721449372363,1.36331939441122,-1.1348877600262,0.256422349005178,0.576646034728897
"ENSG00000107771.17",454.250272544078,0.475846302670791,1.02805177891962,0.462862194714412,0.643463147361149,0.843375146697087
"ENSG00000107779.16",738.372601601362,0.788294836509477,1.12718819094011,0.69934625189075,0.484335668685596,0.753057245585395
"ENSG00000107789.16",33.5036016719625,-0.0024490780571363,1.68801062939327,-0.00145086649011007,0.99884237643389,0.999518725500149
"ENSG00000107796.14",459.727284056491,-0.684303095976236,1.06094198520282,-0.644995773115171,0.518929924901008,0.774248513473102
"ENSG00000107798.18",82.2736685602771,-2.30009871652687,1.3935451214831,-1.65053766904867,0.0988330154686426,0.356440550003812
"ENSG00000107807.13",9.1001814617873,-6.74158777211968,3.93211213662314,-1.71449529867917,0.0864377997628004,NA
"ENSG00000107815.10",76.2624176185449,-2.67222009999982,1.38222627771986,-1.93327253509314,0.0532026333291231,0.25201728407248
"ENSG00000107816.17",374.063044104805,0.382421800949031,1.07707945209183,0.355054402167191,0.722548835745597,0.883651920088957
"ENSG00000107819.15",173.556787627447,0.131258829221844,1.188286546391,0.110460586817629,0.912044105704107,0.967137750256092
"ENSG00000107821.15",81.7090807117725,1.07657410943254,1.41365895264191,0.761551509591896,0.44632772499808,0.729057086261193
"ENSG00000107829.15",304.54418046531,0.517534895734342,1.14420487974007,0.452309638682814,0.65104593316094,0.848235534937681
"ENSG00000107831.14",2.02226254706385,-4.56454827539721,4.8126817061153,-0.948441753294676,0.342904612005546,NA
"ENSG00000107833.11",9.75087190593196,0.837387359012379,2.57457921683514,0.325252124128368,0.7449902619725,NA
"ENSG00000107854.7",165.072774834174,-1.07905072517279,1.32855549294586,-0.812198459832619,0.416677763161964,0.708070650377635
"ENSG00000107859.11",7.98400175350013,-2.95720560592623,3.3602353027206,-0.880059085008702,0.378827302385292,NA
"ENSG00000107862.7",1702.01808853856,0.663818667718449,0.968245887974476,0.685588935582392,0.492972360661579,0.757954740342571
"ENSG00000107863.20",616.053094782031,-2.86096995673885,1.15340514513733,-2.48045534459464,0.0131214698315371,0.128389890406362
"ENSG00000107864.15",62.8417810096982,-1.03236143035,1.41712686200665,-0.728489070405577,0.466314256769892,0.741989995711236
"ENSG00000107872.14",101.265852494369,1.16803463834491,1.23330943354549,0.947073464756589,0.343601345092785,0.654105694409759
"ENSG00000107874.11",66.0551267779657,0.59683934056964,1.43554162316306,0.415758993636542,0.67758636793241,0.862827597976823
"ENSG00000107882.12",103.433228730147,0.372622566926539,1.25759947471178,0.296296694153708,0.767003510354645,0.904997099290665
"ENSG00000107890.17",803.201028479496,0.979349142153908,1.0179626123773,0.962067889572867,0.336015502603374,0.646829061003867
"ENSG00000107897.20",1529.3103284344,1.26379257692139,1.03091256281822,1.22589696013263,0.220237452903562,0.536524478776506
"ENSG00000107902.14",95.9920158930995,-0.080408452878302,1.24332050689363,-0.0646723450891983,0.948434882134623,0.981883121552683
"ENSG00000107929.16",461.518137177076,-0.643765550695973,1.02137147686075,-0.63029521117491,0.528501455573051,0.779065199222002
"ENSG00000107937.19",1164.81959995084,-0.0385615285827717,0.98105954414439,-0.0393060021819596,0.968646421266876,0.988875062287309
"ENSG00000107938.18",207.158333053737,0.636107304298796,1.13263269715725,0.561618348026979,0.574376076671229,0.805844235779836
"ENSG00000107949.17",72.9952175194598,-1.03310678339746,1.44037271287527,-0.717249621686574,0.473220086100123,0.746230159901459
"ENSG00000107951.15",314.347436387688,0.442187277868102,1.07963828311107,0.409569839070455,0.682121525644424,0.864180165144354
"ENSG00000107954.11",27.2778868391588,-2.53937402630407,2.09992600377788,-1.20926833694883,0.226559771149436,0.544300588489701
